Please enter Client Secret before social login is enabled,在啟用社交登入之前，請輸入客戶端密碼,
Please enter Redirect URL,請輸入重定向網址,
Please enter the password,請輸入密碼,
Please enter valid mobile nos,請輸入有效的手機號,
Please enter values for App Access Key and App Secret Key,為App訪問鍵和App保密金鑰請輸入值,
Please make sure that there are no empty columns in the file.,請確保沒有空列在檔案中。,
Please make sure the Reference Communication Docs are not circularly linked.,請確保參考通訊文件不是迴圈連結的。,
Please refresh to get the latest document.,請重新整理以獲得最新的文件。,
Please save before attaching.,請加附件前儲存。,
Please save the Newsletter before sending,請在傳送之前儲存通訊,
Please save the document before assignment,請在指派前儲存檔案,
Please save the document before removing assignment,請刪除分配之前儲存的文件,
Please save the report first,請先儲存報表,
Please select DocType first,請首先選擇的檔案型別,
Please select Entity Type first,請先選擇實體型別,
Please select Minimum Password Score,請選擇最低密碼分數,
Please select a Amount Field.,請選擇一個金額欄位。,
Please select a file or url,請選擇一個檔案或URL,
Please select a new name to rename,請選擇一個新名稱進行重新命名,
Please select a valid csv file with data,請選擇與資料的有效csv檔案,
Please select another payment method. PayPal does not support transactions in currency '{0}',請選擇其他付款方式。貝寶不支援貨幣交易“{0}”,
Please select another payment method. Razorpay does not support transactions in currency '{0}',請選擇其他付款方式。 Razorpay不支援貨幣交易“{0}”,
Please select atleast 1 column from {0} to sort/group,請從{0}到排序/組選擇至少 1列,
Please select document type first.,請先選擇檔案型別。,
Please select the Document Type.,請選擇檔案型別。,
Please set Base URL in Social Login Key for Frappe,請在Frappe的社交登入金鑰中設定基本網址,
Please set Dropbox access keys in your site config,請在您的網站配置設定Dropbox的訪問鍵,
Please set a printer mapping for this print format in the Printer Settings,請在“印表機設定”中為此列印格式設定印表機對映,
Please set filters,請設定過濾器,
Please set filters value in Report Filter table.,請設定在報告過濾表過濾器值。,
"Please setup SMS before setting it as an authentication method, via SMS Settings",請先透過SMS設定將其設定為身份驗證方式，然後設定簡訊,
Please setup a message first,請先設定一條訊息,
Please specify which date field must be checked,請指定日期欄位必須檢查,
Please specify which value field must be checked,請指定值欄位必須檢查,
Please try again,請再試一次,
Please verify your Email Address,請驗證您的郵箱地址,
Point Allocation Periodicity,點分配週期,
Points,點,
Points Given,得分,
Port,埠,
Portal Menu,入口網站選單,
Portal Menu Item,門戶選單項,
Post,傳送,
Post Comment,發表評論,
Postal,郵政,
Postal Code,郵政編碼,
Postprocess Method,後處理方法,
Posts,帖子,
Posts by {0},帖子{0},
Posts filed under {0},帖子下提出{0},
Precision,精確,
Precision should be between 1 and 6,精度應為1和6之間,
Predictable substitutions like '@' instead of 'a' don't help very much.,可預見的替換像&#39;@&#39;而不是&#39;一&#39;不要太大幫助。,
Preferred Billing Address,首選帳單地址,
Preferred Shipping Address,首選送貨地址,
Prepared Report,準備報告,
Preparing Report,準備報告,
Preprocess Method,預處理方法,
Press Enter to save,按Enter鍵儲存,
Preview HTML,預覽HTML,
Preview Message,預覽訊息,
Previous,以前,
Previous Hash,先前的雜湊,
Primary Color,原色,
Print Documents,列印檔案,
Print Format Builder,列印格式生成器,
Print Format Help,列印格式幫助,
Print Format Type,列印格式型別,
Print Format {0} is disabled,列印格式{0}被禁用,
Print Hide,列印隱藏,
Print Hide If No Value,列印隱藏如果沒有值,
Print Sent to the printer!,列印傳送到印表機！,
Print Server,列印伺服器,
Print Style,列印樣式,
Print Style Name,列印樣式名稱,
Print Style Preview,列印樣式預覽,
Print Width,列印寬度,
"Print Width of the field, if the field is a column in a table",列印領域的寬度，如果該欄位是一個表中的列,
Print with letterhead,列印信頭,
Printer,印表機,
Printer Mapping,印表機對映,
Printer Name,印表機名稱,
Printer Settings,印表機設定,
Printing failed,列印失敗,
Private Key,私鑰,
Private and public Notes.,私人和公共的注意事項。,
ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,ProTip：新增<code>Reference: {{ reference_doctype }} {{ reference_name }}</code>傳送文件引用,
Processing,處理,
Processing...,處理...,
Prof,教授,
Progress,進展,
Property Setter,屬性setter,
Property Setter overrides a standard DocType or Field property,屬性設定者覆蓋標準的檔案型別或欄位屬性,
Property Type,屬性型別,
Provider,提供商,
Provider Name,提供者名稱,
Public Key,公鑰,
Publishable Key,可釋出金鑰,
Published On,發表於,
Pull,下拉,
Pull Failed,下拉失敗,
Pull Insert,下拉插入,
Pull Update,下拉更新,
Push,推送,
Push Delete,推刪除,
Push Failed,推送失敗,
Push Insert,推入插入,
Push Update,推送更新,
Python Module,Python模組,
Pyver,Pyver,
QR Code,二維碼,
QR Code for Login Verification,用於登入驗證的QR碼,
QZ Tray Connection Active!,QZ托盤連線有效！,
QZ Tray Failed: ,QZ托盤失敗：,
Quarter Day,季日,
Query,查詢,
Query Report,查詢報告,
Query must be a SELECT,查詢必須是一個SELECT語句,
Queue should be one of {0},佇列應該是{0},
Queued for backup. It may take a few minutes to an hour.,排隊等待備份。這可能需要幾分鐘到一個小時。,
Queued for backup. You will receive an email with the download link,排隊備份。您將收到一封包含下載連結的電子郵件,
Quick Help for Setting Permissions,許可權設定的快速幫助,
Rating: ,評分：,
Raw Commands,原始命令,
Raw Email,原始電子郵件,
Raw Printing,原始印刷,
Razorpay Payment gateway settings,Razorpay支付閘道器設定,
Razorpay Settings,Razorpay設定,
Re: ,回覆：,
Re: {0},回覆：{0},
Read,閱讀,
Read Only,只讀,
Read by Recipient,由收件人閱讀,
Read by Recipient On,由收件人閱讀,
Rebuild,重建,
Receiver Parameter,接收人參數,
Recent years are easy to guess.,最近的幾年數字很容易被猜到。,
Recipient,收件人,
Recipient Unsubscribed,收件人取消訂閱,
Record does not exist,記錄不存在,
Records for following doctypes will be filtered,以下文件型別的記錄將被過濾,
Redirect To,重定向到,
Redirect URI Bound To Auth Code,重定向URI勢必授權碼,
Redirect URIs,重定向的URI,
Redis cache server not running. Please contact Administrator / Tech support,Redis快取伺服器無法執行。請聯絡管理員/技術支援,
Ref DocType,參考的DocType,
Ref Report DocType,參考報告DocType,
Reference DocName,參考DocName,
Reference DocType and Reference Name are required,需要參考文件型別和參考名稱,
Reference Report,參考報告,
Reference: {0} {1},參考：{0} {1},
Refreshing...,正在重新整理...,
Register OAuth Client App,註冊開放式驗證客戶端應用程式,
Registered but disabled,註冊但被禁用,
Relapsed,復發,
Relapses,復發,
Relink,重新連結,
Relink Communication,重新連結通訊,
Relinked,重新連結,
Reload,重新載入,
Remember Last Selected Value,記得上次選定的值,
Remote,遠端,
Remote Fieldname,遠端欄位名稱,
Remote ID,遠端ID,
Remote Objectname,遠端物件名稱,
Remote Primary Key,遠端主鍵,
Remove,拆除,
Remove Field,刪除欄位,
Remove Filter,刪除過濾器,
Remove Section,刪除部分,
Remove Tag,刪除標籤,
Remove all customizations?,刪除所有自定義？,
Removed {0},刪除{0},
Rename many items by uploading a .csv file.,透過上傳。csv檔案重新命名多個專案。,
Rename {0},重新命名{0},
Repeat Header and Footer in PDF,重複頁首和頁尾的PDF,
Repeat On,重複開,
Repeat Till,重複直到,
Repeat on Day,一天重複,
Repeat this Event,重複此事件,
"Repeats like ""aaa"" are easy to guess",像“AAA”重複很容易被猜到,
"Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""",重複像“ABCABCABC”只比“ABC”較難猜測一點,
Reply,回覆,
Reply All,全部回覆,
Report End Time,報告結束時間,
Report Filters,報告過濾器,
Report Hide,報告隱藏,
Report Manager,報告管理,
Report Name,報告名稱,
Report Start Time,報告開始時間,
Report cannot be set for Single types,報告不能單型別設定,
Report of all document shares,所有的檔案共享報告,
Report updated successfully,報告已成功更新,
Report was not saved (there were errors),報告尚未儲存（有錯誤）,
Report {0},報告{0},
Report {0} is disabled,報告{0}無效,
Report:,報告：,
Represents a User in the system.,表示系統中一個使用者。,
Represents the states allowed in one document and role assigned to change the state.,代表一個文件和角色分配給改變國家允許的狀態。,
Request Timed Out,請求超時,
Request URL,請求URL,
Require Trusted Certificate,需要可信證書,
Res: {0},解析度：{0},
Reset OTP Secret,重置OTP密碼,
Reset Password,重設密碼,
Reset Password Key,重設密碼鑰匙,
Reset Permissions for {0}?,重置許可權{0} ？,
Reset to defaults,重置為預設值,
Reset your password,重置你的密碼,
Response Type,響應型別,
Restore,恢復,
Restore Original Permissions,恢復原始許可權,
Restore or permanently delete a document.,恢復或永久刪除文件。,
Restore to default settings?,恢復到預設設定？,
Restored,恢復,
Restrict IP,限制IP,
Restrict To Domain,限制到域,
