ACC-BTN-.YYYY.-,ACC-BTN-.YYYY.-,
Transaction ID,交易ID,
Unallocated Amount,未分配金額,
Field in Bank Transaction,銀行交易中的欄位,
Column in Bank File,銀行檔案中的列,
Bank Transaction Payments,銀行交易付款,
Control Action,控制行動,
Applicable on Material Request,適用於物料申請,
Action if Annual Budget Exceeded on MR,年度預算超出MR的行動,
Warn,警告,
Ignore,忽略,
Action if Accumulated Monthly Budget Exceeded on MR,如果累計每月預算超過MR，則採取行動,
Applicable on Purchase Order,適用於採購訂單,
Action if Annual Budget Exceeded on PO,年度預算超出採購訂單時採取的行動,
Action if Accumulated Monthly Budget Exceeded on PO,採購訂單上累計每月預算超出時的操作,
Applicable on booking actual expenses,適用於預訂實際費用,
Action if Annual Budget Exceeded on Actual,年度預算超出實際的行動,
Action if Accumulated Monthly Budget Exceeded on Actual,累計每月預算超出實際的行動,
Budget Accounts,預算科目,
Budget Account,預算科目,
Budget Amount,預算額,
C-Form,C-表,
ACC-CF-.YYYY.-,ACC-CF-.YYYY.-,
C-Form No,C-表編號,
Received Date,收到日期,
Quarter,季,
I,我,
II,二,
III,III,
IV,IV,
C-Form Invoice Detail,C-Form費用清單明細,
Invoice No,費用清單號碼,
Cash Flow Mapper,現金流量對映器,
Section Name,部分名稱,
Section Header,章節標題,
Section Leader,科長,
e.g Adjustments for:,例如調整：,
Section Subtotal,部分小計,
Section Footer,章節頁尾,
Cash Flow Mapping,現金流量對映,
Select Maximum Of 1,選擇最多1個,
Is Finance Cost,財務成本,
Is Working Capital,是營運資本,
Is Finance Cost Adjustment,財務成本調整,
Is Income Tax Liability,是所得稅責任,
Is Income Tax Expense,是所得稅費用？,
Cash Flow Mapping Accounts,現金流量表科目,
account,科目,
Cash Flow Mapping Template,現金流量對映模板,
Cash Flow Mapping Template Details,現金流量對映模板細節,
POS-CLO-,POS-CLO-,
Custody,保管,
Net Amount,淨額,
Cashier Closing Payments,收銀員結算付款,
Chart of Accounts Importer,會計科目表,
Import Chart of Accounts from a csv file,從csv檔案匯入科目表,
Attach custom Chart of Accounts file,附加自定義會計科目表檔案,
Chart Preview,圖表預覽,
Chart Tree,圖表樹,
Cheque Print Template,支票列印模板,
Has Print Format,有列印格式,
Primary Settings,主要設定,
Cheque Size,支票大小,
Regular,定期,
Starting position from top edge,起價頂邊位置,
Cheque Width,支票寬度,
Cheque Height,支票高度,
Scanned Cheque,支票掃描,
Is Account Payable,為應付賬款,
Distance from top edge,從頂邊的距離,
Distance from left edge,從左側邊緣的距離,
Message to show,資訊顯示,
Date Settings,日期設定,
Starting location from left edge,從左邊起始位置,
Payer Settings,付款人設定,
Width of amount in word,文字表示的金額輸出寬度,
Line spacing for amount in words,行距文字量,
Amount In Figure,量圖,
Signatory Position,簽署的位置,
Closed Document,已關閉檔案,
Track separate Income and Expense for product verticals or divisions.,跟蹤獨立收入和支出進行產品垂直或部門。,
Cost Center Name,成本中心名稱,
Parent Cost Center,上級成本中心,
lft,Lft,
rgt,RGT,
Coupon Code,優惠券程式碼,
Coupon Name,優惠券名稱,
"e.g. ""Summer Holiday 2019 Offer 20""",例如“ 2019年暑假特惠20”,
Coupon Type,優惠券型別,
Promotional,促銷性,
Gift Card,禮物卡,
unique e.g. SAVE20  To be used to get discount,獨特的，例如SAVE20用於獲得折扣,
Validity and Usage,有效性和用法,
Valid From,有效期自,
Valid Upto,有效期至,
Maximum Use,最大使用量,
Used,用過的,
Coupon Description,優惠券說明,
Discounted Invoice,特價發票,
Debit to,借給,
Exchange Rate Revaluation,匯率重估,
Get Entries,獲取條目,
Exchange Rate Revaluation Account,匯率重估科目,
Total Gain/Loss,總收益/損失,
Balance In Account Currency,科目幣別餘額,
Current Exchange Rate,當前匯率,
Balance In Base Currency,本幣餘額,
New Exchange Rate,新匯率,
New Balance In Base Currency,本幣新餘額,
Gain/Loss,收益/損失,
**Fiscal Year** represents a Financial Year. All accounting entries and other major transactions are tracked against **Fiscal Year**.,**財年**表示財務年度。所有的會計分錄和其他重大交易將根據**財年**跟蹤。,
Year Name,年度名稱,
"For e.g. 2012, 2012-13",對例如2012，2012-13,
Year Start Date,年度起始日期,
Year End Date,年度結束日期,
Companies,企業,
Auto Created,自動建立,
Stock User,庫存使用者,
Fiscal Year Company,公司財務年度,
Debit Amount,借方金額,
Credit Amount,信貸金額,
Debit Amount in Account Currency,科目幣別借方金額,
Credit Amount in Account Currency,科目幣別貸方金額,
Voucher Detail No,憑證資訊編號,
Is Opening,開帳分錄？,
Is Advance,是否預付款,
To Rename,要重新命名,
GST Account,GST科目,
CGST Account,CGST賬戶,
SGST Account,SGST賬戶,
IGST Account,IGST科目,
CESS Account,CESS科目,
Loan Start Date,貸款開始日期,
Loan Period (Days),貸款期限（天）,
Loan End Date,貸款結束日期,
Bank Charges,銀行收費,
Short Term Loan Account,短期貸款賬戶,
Bank Charges Account,銀行手續費賬戶,
Accounts Receivable Credit Account,應收帳款信用帳戶,
Accounts Receivable Discounted Account,應收帳款折扣帳戶,
Accounts Receivable Unpaid Account,應收帳款未付帳戶,
Item Tax Template,物品稅模板,
Tax Rates,稅率,
Item Tax Template Detail,專案稅模板詳細資訊,
Entry Type,憑證型別,
Inter Company Journal Entry,Inter公司手工憑證,
Bank Entry,銀行憑證,
Cash Entry,現金分錄,
Credit Card Entry,信用卡分錄,
Contra Entry,對銷分錄,
Excise Entry,Excise分錄,
Write Off Entry,銷帳分錄,
Opening Entry,開帳憑證,
ACC-JV-.YYYY.-,ACC-JV-.YYYY.-,
Accounting Entries,會計分錄,
Total Debit,總借方金額,
Total Credit,總貸方金額,
Difference (Dr - Cr),差異(借方-貸方),
Make Difference Entry,建立差異分錄,
Total Amount Currency,總金額幣種,
Total Amount in Words,大寫的總金額,
Remark,備註,
Paid Loan,付費貸款,
Inter Company Journal Entry Reference,關聯公司業務手工憑證參考,
Write Off Based On,銷帳基於,
Get Outstanding Invoices,獲取未付費用清單,
Write Off Amount,沖銷金額,
Printing Settings,列印設定,
Pay To / Recd From,支付/ 收款自,
Payment Order,付款單,
Subscription Section,重複,
Journal Entry Account,手工憑證帳號,
Account Balance,科目餘額,
Party Balance,往來單位餘額,
Accounting Dimensions,會計維度,
If Income or Expense,收入或支出,
Exchange Rate,匯率,
Debit in Company Currency,簽帳金融卡在公司貨幣,
Credit in Company Currency,基於公司本貨的信用額度,
Payroll Entry,工資計算,
Employee Advance,員工預支,
Reference Due Date,參考到期日,
Loyalty Program Tier,忠誠度計劃層級,
Redeem Against,兌換,
Expiry Date,到期時間,
Loyalty Point Entry Redemption,忠誠度積分兌換,
Redemption Date,贖回日期,
Redeemed Points,兌換積分,
Loyalty Program Name,忠誠計劃名稱,
Loyalty Program Type,忠誠度計劃型別,
Single Tier Program,單層計劃,
Multiple Tier Program,多層計劃,
Customer Territory,客戶地區,
Auto Opt In (For all customers),自動選擇（適用於所有客戶）,
Collection Tier,收集層,
Collection Rules,收集規則,
Redemption,贖回,
Conversion Factor,轉換系數,
1 Loyalty Points = How much base currency?,1忠誠度積分=多少基本幣？,
Expiry Duration (in days),到期時間（天）,
Help Section,幫助部分,
Loyalty Program Help,忠誠度計劃幫助,
Loyalty Program Collection,忠誠度計劃集,
Tier Name,等級名稱,
Minimum Total Spent,最低總支出,
Collection Factor (=1 LP),收集因子（= 1 LP）,
For how much spent = 1 Loyalty Point,花費多少= 1忠誠點,
Mode of Payment Account,付款方式預設科目,
Default Account,預設科目,
Default account will be automatically updated in POS Invoice when this mode is selected.,選擇此模式後，預設科目將在POS費用清單中自動更新。,
**Monthly Distribution** helps you distribute the Budget/Target across months if you have seasonality in your business.,**月度分配**幫助你分配預算/目標跨越幾個月，如果你在你的業務有季節性。,
Distribution Name,分配名稱,
Name of the Monthly Distribution,月度分佈名稱,
Monthly Distribution Percentages,月度分佈比例,
Monthly Distribution Percentage,月度分佈比例,
Percentage Allocation,核銷百分比,
Create Missing Party,建立丟失的單位,
Create missing customer or supplier.,建立已丟失的客戶或供應商,
Opening Invoice Creation Tool Item,費用清單建立工具項,
Temporary Opening Account,臨時開賬科目,
Party Account,往來單位科目,
Type of Payment,付款型別,
ACC-PAY-.YYYY.-,ACC-PAY-.YYYY.-,
Receive,收款,
Internal Transfer,內部轉賬,
Payment Order Status,付款訂單狀態,
Payment Ordered,付款訂購,
Payment From / To,支付自/至,
Company Bank Account,公司銀行賬戶,
Party Bank Account,黨銀行賬戶,
Account Paid From,收款科目,
Account Paid To,付款科目,
Paid Amount (Company Currency),已支付的金額（公司貨幣）,
Received Amount,收到的金額,
Received Amount (Company Currency),收到的款項（公司幣種）,
Get Outstanding Invoice,獲得優秀髮票,
Payment References,付款參考,
Writeoff,登出,
Total Allocated Amount,總已分配金額,
Total Allocated Amount (Company Currency),總撥款額（公司幣種）,
Set Exchange Gain / Loss,設定匯兌損益,
Difference Amount (Company Currency),差異金額（公司幣種）,
Write Off Difference Amount,銷帳差異金額,
Deductions or Loss,扣除或損失,
Payment Deductions or Loss,付款扣除或損失,
Cheque/Reference Date,支票/參考日期,
Payment Entry Deduction,輸入付款扣除,
Payment Entry Reference,付款憑證參考,
Allocated,已分配,
Payment Gateway Account,支付閘道器賬戶,
Payment Account,付款帳號,
Default Payment Request Message,預設的付款申請訊息,
PMO-,PMO-,
Payment Order Type,付款訂單型別,
Payment Order Reference,付款訂單參考,
Bank Account Details,銀行賬戶明細,
Payment Reconciliation,付款對賬,
Receivable / Payable Account,應收/應付賬款,
Bank / Cash Account,銀行/現金賬戶,
From Invoice Date,從費用清單日期,
To Invoice Date,費用清單日期,
Minimum Invoice Amount,最小費用清單金額,
Maximum Invoice Amount,最高費用清單金額,
System will fetch all the entries if limit value is zero.,如果限制值為零，系統將獲取所有條目。,
Get Unreconciled Entries,獲取未對帳/結清分錄,
Unreconciled Payment Details,未核銷付款資訊,
Invoice/Journal Entry Details,費用清單/手工憑證詳細資訊,
Payment Reconciliation Invoice,付款發票對賬,
Invoice Number,費用清單號碼,
Payment Reconciliation Payment,付款方式付款對賬,
Reference Row,引用行,
Allocated amount,已核銷金額,
Payment Request Type,付款申請型別,
Outward,向外,
Inward,向內的,
ACC-PRQ-.YYYY.-,ACC-PRQ-.YYYY.-,
